"id","idProducto","idSupermercado","precio","actualizacion"
"779007076072202","7790070760722","02","7900.0","2026-05-27T16:51:57.883278+00:00"
"779089501226602","7790895012266","02","3150.0","2026-05-27T16:51:57.883278+00:00"
"779184300831702","7791843008317","02","3623.0","2026-05-27T16:51:57.883278+00:00"
"779279900009702","7792799000097","02","3250.0","2026-05-27T16:51:57.883278+00:00"
"779811922023702","7798119220237","02","2900.0","2026-05-27T16:51:57.883278+00:00"
"779154005318402","7791540053184","02","3800.0","2026-05-27T16:51:57.883278+00:00"
"779089500671502","7790895006715","02","4400.0","2026-05-27T16:51:57.883278+00:00"
"779007076057902","7790070760579","02","6150.0","2026-05-27T16:51:57.883278+00:00"
"779181355502502","7791813555025","02","2100.0","2026-05-27T16:51:57.883278+00:00"
"779915500081402","7799155000814","02","3400.0","2026-05-27T16:51:57.883278+00:00"
"779445009049202","7794450090492","02","21950.0","2026-05-27T16:51:57.883278+00:00"
"779279801398202","7792798013982","02","22800.0","2026-05-27T16:51:57.883278+00:00"
"779172824826502","7791728248265","02","8450.0","2026-05-27T16:51:57.883278+00:00"
"779125000134502","7791250001345","02","11150.0","2026-05-27T16:51:57.883278+00:00"
"779016890432802","7790168904328","02","6850.0","2026-05-27T16:51:57.883278+00:00"
"779181308003902","7791813080039","02","4150.0","2026-05-27T16:51:57.883278+00:00"
"779279801416302","7792798014163","02","17450.0","2026-05-27T16:51:57.883278+00:00"
"779181342338602","7791813423386","02","5200.0","2026-05-27T16:51:57.883278+00:00"
"779058012938502","7790580129385","02","400.0","2026-05-27T16:51:57.883278+00:00"
"779058012994102","7790580129941","02","400.0","2026-05-27T16:51:57.883278+00:00"
"779089564937002","7790895649370","02","4950.0","2026-05-27T16:51:57.883278+00:00"
"779089501227302","7790895012273","02","3150.0","2026-05-27T16:51:57.883278+00:00"
"779089564712302","7790895647123","02","2700.0","2026-05-27T16:51:57.883278+00:00"
"779063900385702","7790639003857","02","1990.0","2026-05-27T16:51:57.883278+00:00"
"779125000312702","7791250003127","02","3650.0","2026-05-27T16:51:57.883278+00:00"
"779184301344102","7791843013441","02","6650.0","2026-05-27T16:51:57.883278+00:00"
"779814274112902","7798142741129","02","2700.0","2026-05-27T16:51:57.883278+00:00"
"779089500027002","7790895000270","02","2500.0","2026-05-27T16:51:57.883278+00:00"
"779089500332502","7790895003325","02","3392.0","2026-05-27T16:51:57.883278+00:00"
"779842262002102","7798422620021","02","3300.0","2026-05-27T16:51:57.883278+00:00"
"779058012957602","7790580129576","02","400.0","2026-05-27T16:51:57.883278+00:00"
"779181342138202","7791813421382","02","4150.0","2026-05-27T16:51:57.883278+00:00"
